ID,SMILES,Name
1558,N[C@H](Cc1ccncc1)C(=O)O,EN300-77285
1559,Nc1nc2ccc(C(=O)O)cc2o1,EN300-78404
1560,NCc1ccc(C(=O)O)o1,EN300-95092
1561,NC1(C(=O)O)CCc2cc(Br)ccc2C1,EN300-133504
1562,Nc1c(C(=O)O)cnn1-c1cc(F)ccc1Cl,EN300-191871
1563,Nc1ccc(C(=O)O)nc1,EN300-67214
1564,CC(C)C(N)C(=O)NC(Cc1ccccc1)C(=O)O,EN300-79705
1565,NC1(C(=O)O)CCOCC1,EN300-96666
1566,C=CC[C@@H](N)C(=O)O,EN300-103312
1567,NCC1(CC(=O)O)CCS(=O)(=O)CC1,EN300-192987
1568,NC(C(=O)O)c1ccc(I)cc1,EN300-193434
1569,Cc1cc(NC(=O)CSCC(N)C(=O)O)no1,EN300-80563
1570,Nc1cc(Cl)c(Cl)c(C(=O)O)c1,EN300-97261
1571,C=CC[C@H](N)C(=O)O,EN300-98242
1572,CC1(C)CCC(N)(C(=O)O)C1,EN300-204432
1573,Cc1cc(C)n(CC(N)C(=O)O)n1,EN300-136049
1574,Cc1oc(CN)cc1C(=O)O,EN300-197676
1575,CC(C)Oc1c(N)cccc1C(=O)O,EN300-198436
1576,Nc1ccc(/C=C/C(=O)O)cc1,EN300-364765
1577,N[C@@H]1[C@@H]2CC[C@H]1C[C@H](C(=O)O)C2,EN300-37451398
1578,NC1CCN(CC(=O)O)CC1,EN300-136800
1579,CC(CN)(CO)CC(=O)O,EN300-157407
1580,Nc1ccc(Br)c(F)c1C(=O)O,EN300-157652
1581,C=Cn1ncc(C(=O)O)c1N,EN300-1721830
1582,CN(C)CCCC(C)(N)C(=O)O,EN300-262960
1583,Nc1cccc(C(=O)O)c1Br,EN300-111970
1584,NC(Cc1c[nH]c2cccnc12)C(=O)O,EN300-199630
1585,NC1(C(=O)O)CC1,EN300-57568
1586,Nc1cc(C(=O)O)cc(Br)n1,EN300-263685
1587,CCC(Cc1ccc(N)cc1)C(=O)O,EN300-138808
1588,Nc1nc(C(=O)O)cnc1Br,EN300-396702
1589,NCCCCCCCCCCCC(=O)O,EN300-21176
1590,CCC(N)C(=O)O,EN300-21289
1591,COc1cc(C[C@H](N)C(=O)O)ccc1O,EN300-321078
1592,NC1(C(=O)O)C2CC3CC(C2)CC1C3,EN300-43496
1593,NC1(C(=O)O)CCSC1,EN300-43622
1594,Nc1ccn(CCC(=O)O)n1,EN300-245911
1595,N[C@H](CF)C(=O)O,EN300-7436902
1596,COc1cc(N)c(C(=O)O)cc1Cl,EN300-196899
1597,Nc1cc(O)c(F)c(C(=O)O)c1,EN300-7437781
1598,Cc1nnc(C[C@H](N)C(=O)O)o1,EN300-373655
1599,N[C@@H](Cc1cc(Cl)ccc1F)C(=O)O,EN300-7437742
1600,CC(C)(C)C[C@H](N)C(=O)O,EN300-7437854
1601,N[C@@H](Cc1c[nH]cn1)C(=O)O,EN300-74584
1602,CCC[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,EN300-7437998
1603,NC(CC(=O)O)c1c(F)cccc1F,EN300-295794
1604,Nc1ccc(OC(F)F)c(C(=O)O)c1,EN300-147988
1605,CC(C)C(N)C(=O)O,EN300-17973
1606,COc1ccc(C(N)C(=O)O)cc1OC,EN300-49392
1607,NCC(C(=O)O)c1cc(F)ccc1F,EN300-7438236
1609,CC(CC(F)(F)F)C(N)C(=O)O,EN300-37451292
1610,NC(Cc1ccncc1)C(=O)O,EN300-148181
1611,Nc1nncc(-c2cccc(C(=O)O)c2)n1,EN300-6758668
1612,Nc1cnc(Br)cc1C(=O)O,EN300-125585
1613,COc1cccc(CC(N)C(=O)O)c1,EN300-52123
1614,NCc1ncn(CC(=O)O)n1,EN300-7428178
1615,Nc1nc2sc(C(=O)O)cc2s1,EN300-255512
1616,NC(C(=O)O)c1ccc2c(c1)CCO2,EN300-761422
1617,CC(C)(N)c1cc(C(=O)O)no1,EN300-37313404
1618,NC[C@H](O)C(=O)O,EN300-112001
1619,N#Cc1ccc(C(=O)O)c(N)c1,EN300-108005
1620,CC(C)(CN)CC(=O)O,EN300-153133
1621,CC(=O)N1CCC(N)(CC(=O)O)CC1,EN300-186705
1622,Cn1cc(C(=O)O)c(-c2ccc(N)cc2)n1,EN300-53128
1623,NCc1ncc(C(=O)O)c(C(F)F)n1,EN300-7435005
1624,COc1ccc(Cl)c(C(=O)O)c1N,EN300-62237
1625,NC(Cn1cccc1)C(=O)O,EN300-313432
1626,N[C@@H](Cc1ccc(OC(F)F)cc1)C(=O)O,EN300-7436759
1627,CC(C)(C)OC(=O)[C@@H](N)CCC(=O)O,EN300-260313
1628,NC[C@@H](CC(=O)O)c1ccccc1,EN300-7407308
1629,NC(Cc1ccc(Cl)cc1)C(=O)O,EN300-112373
1630,NC(Cc1cc2cc(F)ccc2[nH]1)C(=O)O,EN300-11797355
1631,NC(CO)CC1CC1C(=O)O,EN300-37297256
1632,Nc1nc(CCC(=O)O)c[nH]1,EN300-6859900
1633,NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O,EN300-7370783
1634,COc1cc(C(C)(C)C(=O)O)ccc1N,EN300-9540101
1635,NC(CC1CCCC1)C(O)C(=O)O,EN300-202199
1636,N[C@H]1C[C@@](C(=O)O)(c2ccccc2)C1,EN300-37457621
1637,NC1(C(=O)O)C2CCCC21,EN300-37098862
1638,Nc1cccc2ccc(C(=O)O)cc12,EN300-116573
1639,C[C@@](N)(C(=O)O)C(F)(F)F,EN300-7712138
1640,Cc1cc(C(=O)O)c(C)cc1N,EN300-367153
1641,NC[C@]1(F)CC[C@@H](C(=O)O)CC1,EN300-7492008
1642,NC(Cc1cc(I)ccc1F)C(=O)O,EN300-7471537
1643,CO[C@]1(C(F)(F)F)C[C@@](N)(C(=O)O)C1,EN300-7472078
1644,NCC(C(=O)O)c1c[nH]c2ccccc12,EN300-7491859
1645,N[C@@H](Cc1cc(F)cc(F)c1)C(=O)O,EN300-317012
1646,NCC12CC(C1)C(C(=O)O)O2,EN300-27081539
1647,NC1CN(c2ncc(C(=O)O)cn2)C1,EN300-27736063
1648,N[C@H](CC(=O)O)c1ccccc1C(F)(F)F,EN300-7463880
1649,NCCOc1cccc(C(=O)O)n1,EN300-37337508
1650,NCC12CC(C(=O)O)(C1)C(CO)O2,EN300-37337728
1651,CSCSC[C@H](N)C(=O)O,EN300-6492896
1652,NCc1ccc(C(=O)O)cc1F,EN300-8168384
1653,N[C@@H]1C[C@H]2C[C@@H]1C[C@H]2C(=O)O,EN300-6494631
1654,NC(Cc1c[nH]c(=O)[nH]c1=O)C(=O)O,EN300-6763761
1655,NC(Cc1ccc(SC(F)(F)F)cc1)C(=O)O,EN300-6759190
1656,Cc1cc(C(=O)O)c(N)nc1C,EN300-7843876
1657,NC[C@@H]1CN(Cc2ccccc2)C[C@H]1C(=O)O,EN300-2008667
1658,CSCCCC(N)C(=O)O,EN300-7356373
1659,N[C@@H](CC(=O)O)c1cccnc1,EN300-7426687
1660,NC1COc2cc(C(=O)O)nn2C1,EN300-37339803
1661,NC(C(=O)O)C1CC2CC2C1,EN300-7430495
1662,NCCCOc1cccc(C(=O)O)n1,EN300-37340927
1663,Nc1c(C(=O)O)cnc2ccc(Br)cc12,EN300-9536667
1664,Cn1cnnc1CC(N)C(=O)O,EN300-7455456
1665,CCC(C)C[C@H](N)C(=O)O,EN300-7456034
1666,N[C@H](C(=O)O)C1CCCCC1,EN300-7365569
1667,NCCCC(=O)O,EN300-7409456
1668,Nc1cnn(CC(=O)O)c1,EN300-53556
1669,Nc1ccc(SCC(=O)O)cc1,EN300-1168865
1670,Cc1cc(C(=O)O)cnc1N,EN300-219800
1671,Nc1ccc(Br)nc1C(=O)O,EN300-117819
1672,NC[C@@H]1[C@H](C(=O)O)C1(F)F,EN300-37341532
1673,CS(=O)(=O)c1ccc(N)cc1C(=O)O,EN300-37332346
1674,Nc1nc2c(C(=O)O)cccc2o1,EN300-3161311
1675,N[C@H](Cc1cccc2ccccc12)C(=O)O,EN300-1692426
1676,N[C@H]1[C@H]2C[C@H]([C@H](O)[C@@H]2O)[C@H]1C(=O)O,EN300-26978993
1677,COC(=O)[C@H](N)CC(=O)O,EN300-6734874
1678,Nc1cccc(CC(F)C(=O)O)c1,EN300-27103631
1679,NCc1[nH]ncc1C(=O)O,EN300-20880372
1680,NC(CCC(=O)O)c1cccs1,EN300-7551527
1681,NCCCOc1cccc(C(=O)O)c1,EN300-7549176
1682,Cc1ccc(C(=O)O)cc1OCCN,EN300-7549473
1683,Nc1c(C(=O)O)cc(Cl)nc1Br,EN300-7549627
1684,N[C@@H]1C[C@H](C(=O)O)C12CCC2,EN300-7562755
1685,CSC[C@H](NC(=O)CCN)C(=O)O,EN300-27113408
1686,N[C@]1(C(=O)O)C[C@H](O)C12CCC2,EN300-7551644
1687,NCc1cncc(C(=O)O)c1,EN300-20878307
1688,Nc1cc2c(cc1C(=O)O)CCC2,EN300-27115360
1689,Nc1cc(F)cnc1C(=O)O,EN300-7535401
1690,CC(C)Oc1ccc(CC(N)C(=O)O)cc1,EN300-7547624
1691,Cc1ccc(CC(N)C(=O)O)c(Cl)c1,EN300-27115562
1692,C=CC(N)C(=O)O,EN300-7543509
1693,CC(=CC(C)CN)C(=O)O,EN300-7543549
1694,Cc1c(OCCN)cccc1C(=O)O,EN300-7549954
1695,Nc1c(C(=O)O)ccc(OC(F)(F)F)c1F,EN300-20840812
1696,CSCC[C@H](NC(=O)CCN)C(=O)O,EN300-27120524
1697,NC1CC(CC(=O)O)C12CCC2,EN300-7546556
1698,CCN(CC)c1ccc(N)c(C(=O)O)c1,EN300-7550157
1699,CC(N)COc1ccc(C(=O)O)cc1,EN300-7550661
1700,CCC(N)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,EN300-7550753
1701,Cn1c(N)nc2ccc(C(=O)O)cc21,EN300-7563669
1702,Nc1ccc(CCC(=O)O)cc1,EN300-8220935
1703,N[C@@H](CCC1CCCCC1)C(=O)O,EN300-9060033
1704,NC1CCc2cc(C(=O)O)ccc2C1,EN300-26621544
1705,CN1CC(N)CCC1C(=O)O,EN300-26621808
1706,Nc1nc2ncc(C(=O)[O-])cn2n1,EN300-27780704
1707,CC(N)COc1ccccc1C(=O)O,EN300-26571508
1708,CSCC(N)C(=O)NC(C)C(=O)O,EN300-26571535
1709,CSCC(N)C(=O)N(C)CC(=O)O,EN300-26572051
1710,NC[C@@H]1CCC[C@@H](C(=O)O)O1,EN300-26572067
1711,Cc1ccc(C(=O)O)c(N)c1Br,EN300-210170
1712,Nc1c(Cl)ccc(F)c1C(=O)O,EN300-222744
1713,Cc1nc[nH]c1CC(N)C(=O)O,EN300-26664305
1714,CC(N)COc1cc(Cl)cc(C(=O)O)c1,EN300-26573226
1715,Cc1nccc(C(=O)O)c1N,EN300-26573389
1716,N[C@@H]1C[C@H](O)[C@H]1CC(=O)O,EN300-26623947
1717,CC(C)(CC(=O)O)c1ccc(N)cc1,EN300-2725774
1718,NC(C(=O)O)c1c(F)cc(O)cc1F,EN300-23838548
1719,NC(C(=O)O)c1cnn(Cc2ccccc2)c1,EN300-1703272
1720,Nc1c(C(=O)O)ccc(F)c1Cl,EN300-3015418
1721,Nc1cc(Cl)ncc1C(=O)O,EN300-96141
1722,COc1ccc(C[C@](C)(N)C(=O)O)cc1OC,EN300-1070437
1723,CCCC[C@H](N)CC(=O)O,EN300-23609524
1724,NC(Cc1ccccn1)C(=O)O,EN300-26000194
1725,N[C@]1(C(=O)O)C[C@](O)(C(F)(F)F)C1,EN300-26678771
1726,Nc1sc2cnccc2c1C(=O)O,EN300-26679003
1727,Nc1ncc(C(F)(F)F)cc1C(=O)O,EN300-202089
1728,[2H]C([2H])([2H])C(N)(C(=O)O)C([2H])([2H])[2H],EN300-19062808
1729,NCCCc1cc(C(=O)O)no1,EN300-26681729
1730,NCCC(=O)N1CCCC1C(=O)O,EN300-26677601
1731,CC(C)(CN1CCCC(N)C1)C(=O)O,EN300-26683047
1732,N[C@@H](Cc1cn[nH]c1)C(=O)O,EN300-26682709
1733,NCC1CC2(C1)CC(C(=O)O)C2,EN300-26697285
1734,NC(Cc1ccc(O)c(OCc2ccccc2)c1)C(=O)O,EN300-26690392
1735,C/C(=C\C(=O)O)CN,EN300-26860522
1736,NC[C@H]1C[C@H](O)[C@H](O)C[C@H]1C(=O)O,EN300-26861111
1737,NC(CN1Cc2ccccc2C1)C(=O)O,EN300-26861217
1738,NCc1nc(C(=O)O)co1,EN300-12704493
1739,NC(C(=O)O)C1CC1C(F)(F)F,EN300-26869324
1740,Nc1cc(Br)cnc1C(=O)O,EN300-110039
1741,NC1(C(=O)O)CCSCC1,EN300-7419905
1742,N[C@@H](CC1C(=O)Nc2ccccc21)C(=O)O,EN300-7541325
1743,N[C@H]1C=C[C@@H](C(=O)O)C1,EN300-7406552
1744,CN(C)[C@@H](CN)C(=O)O,EN300-37453939
1745,CSc1cc(N)ccc1C(=O)O,EN300-1252181
1746,Nc1nn(Cc2ccc(C(=O)O)cc2)cc1Br,EN300-26573356
1747,NC(Cn1ccnn1)C(=O)O,EN300-7544474
1748,N[C@@H](CSC(F)(F)F)C(=O)O,EN300-7462538
1749,N[C@H](CCC1CCCCC1)C(=O)O,EN300-26677580
1750,Cc1ccc(CC(N)C(=O)O)c(Cl)n1,EN300-26678558
1751,NC(Cc1ccc(Cl)nc1Cl)C(=O)O,EN300-26682319
1752,CC(CN)(CC(=O)O)C(F)(F)F,EN300-26619728
1753,CC(C)(C)OC(=O)NCCCC[C@H](N)C(=O)O,EN300-268535
1754,Nc1ccc([C@@H]2CC[C@@H](C(=O)O)C2)cc1,EN300-7471278
1755,C[Si]1(C)CCC(N)(C(=O)O)CC1,EN300-26622176
1756,Nc1ccc2c(C(=O)O)n[nH]c2c1,EN300-312229
1757,NC(Cc1cccc(Cl)c1F)C(=O)O,EN300-7471536
1758,NCC1(C(=O)O)CCCO1,EN300-26673747
1759,NCc1nn(Cc2ccccc2)cc1C(=O)O,EN300-26673845
1760,NC/C=C\C(=O)O,EN300-22995096
1761,Cc1c(N)c(C(=O)O)cc(F)c1Br,EN300-23014130
1762,N[C@@H]1[C@H](C(=O)O)[C@H]2CC[C@@H]1O2,EN300-26624199
1763,Nc1cccc(C(=O)O)c1Br,EN300-26860585
1764,Nc1cc(C(=O)O)cc(F)c1Br,EN300-151797
1765,COc1ccc(C[C@](C)(N)C(=O)O)cc1,EN300-7563364
1766,N[C@@H](Cc1ccc(O)nc1)C(=O)O,EN300-6766350
1767,Nc1nc(=O)c2nn(-c3cccc(C(=O)O)c3)nc2[nH]1,EN300-7537014
1768,Nc1cnc(C(F)(F)F)cc1C(=O)O,EN300-8688888
1769,N[C@]1(C(=O)O)C[C@@](O)(C(F)(F)F)C1,EN300-23605440
1770,CC(N)COc1cccc(C(=O)O)c1Cl,EN300-26624261
1771,NC1(c2ncc(C(=O)O)cn2)CC1,EN300-26624279
1772,NCc1nnc(CC(=O)O)[nH]1,EN300-749587
1774,CC(C)(C(N)C(=O)O)N1CCOCC1,EN300-26664423
1775,NC(Cc1n[nH]c2ccccc12)C(=O)O,EN300-26664506
1776,NC1CC2CCC1CC2C(=O)O,EN300-26664608
1777,NC(Cc1ccnc(C(F)(F)F)c1)C(=O)O,EN300-26673779
1778,COc1ccc(C(C)(N)C(=O)O)cc1,EN300-79203
1779,NC(=O)CC(NC(=O)OCc1ccccc1)C(=O)O,EN300-79031
1780,CC(O)C(N)COc1ccc(F)c(C(=O)O)c1,EN300-27158398
1781,Cc1nc(C(C)N)sc1C(=O)O,EN300-6504614
1782,NCCc1cccc(C(=O)O)c1,EN300-44888
1783,NCc1cc(CCC(=O)O)no1,EN300-26974832
1784,NC1CC(C(=O)O)C12CCC2,EN300-26860939
1785,NC1CCC(CCC(=O)O)C1,EN300-26864121
1786,NCC12COC(C(=O)O)(C1)C2,EN300-26979012
1787,NC1CCc2ccc(C(=O)O)cc21,EN300-26866203
1788,NCCCc1ccc(C(=O)O)cc1,EN300-26869147
1789,CCCC(CN)C(=O)O,EN300-7660480
1790,N[C@H](C(=O)O)C1CCCC1,EN300-7711920
1791,Nc1cc(Br)cnc1C(=O)O,EN300-7417952
1792,CC(N)(Cc1ccccc1Br)C(=O)O,EN300-26869705
1793,CSC(C)C(N)C(=O)O,EN300-7674229
1794,CC(CC(=O)O)C1CCC(N)CC1,EN300-26956237
1795,NCC(O)COc1ccc(CC(=O)O)cc1,EN300-26959267
1796,NC1CCCC(CCC(=O)O)C1,EN300-8232671
1797,NCC1CCCC2(CC(C(=O)O)C2)O1,EN300-26975854
1798,NCC[C@H](O)CC(=O)O,EN300-26865450
1799,NCC12COC(C(=O)O)(C1)C2,EN300-26978282
1800,NC(CC(F)(F)F)C(=O)O,EN300-101571
1801,COc1ccc(CCC(C)(N)C(=O)O)cc1,EN300-102285
1802,Nc1ccc(Cl)nc1C(=O)O,EN300-102043
1803,COc1ccc(CCC(=O)O)cc1N,EN300-105209
1804,CCCOc1ccc(C(=O)O)cc1N,EN300-104881
1805,Cc1cccc([C@H](N)CC(=O)O)c1C,EN300-84194
1806,NCCc1ccc(CC(=O)O)cc1,EN300-75206
1807,Cc1cc(C(=O)O)c2sc(N)nc2n1,EN300-73080
1808,NCc1ccccc1CC(=O)O,EN300-107997
1809,NC1(C(=O)O)CCC1,EN300-109256
1810,CCOC[C@H](N)C(=O)O,EN300-180124
1811,N[C@H](CC(=O)O)c1cccc(C(F)(F)F)c1,EN300-181003
1812,COc1cc(Br)c(N)c(C(=O)O)c1,EN300-171656
1813,NC(C(=O)O)C(F)(F)F,EN300-138873
1814,CC(C)(C)OC(=O)C[C@@H](N)C(=O)O,EN300-172592
1815,Nc1c(F)cc(Cl)cc1C(=O)O,EN300-177655
1816,Nc1cccc2c1ccn2CC(=O)O,EN300-191902
1817,CC(C)(N)CC(=O)NC(C)(C)CC(=O)O,EN300-182891
1818,NC1CCCN(c2ccc(C(=O)O)cc2)C1,EN300-260581
1819,NC[C@@H](O)CC(=O)O,EN300-268152
1820,Cc1c(F)ccc(N)c1C(=O)O,EN300-247658
1821,COc1cc(CC(N)C(=O)O)ccc1O,EN300-718138
1822,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,EN300-127035
1823,NCc1ccc(C(=O)O)nc1,EN300-651618
1824,CC1(C(=O)O)CCCCC1N,EN300-125722
1825,NCC1(C(=O)O)CC(O)C1,EN300-746956
1826,CC(CCN)C(=O)O,EN300-105318
1827,Nc1csnc1C(=O)O,EN300-107151
1828,NCCc1ccccc1C(=O)O,EN300-109913
1829,Nc1cccc(C(O)C(=O)O)c1,EN300-111567
1830,NC(CC(=O)O)C1CCOCC1,EN300-113028
1831,NCCC1(C(=O)O)CC1,EN300-112746
1832,COc1ccccc1CC(CN)C(=O)O,EN300-114559
1833,Nc1c(C(=O)O)cccc1C(F)(F)F,EN300-65904
1834,NCCC(=O)NCC(=O)O,EN300-187679
1835,CC(C)C(C)C(N)C(=O)O,EN300-155104
1836,Nc1cc(Cl)c(Cl)cc1C(=O)O,EN300-142558
1837,CC(C)Cc1sc(N)nc1C(=O)O,EN300-186595
1838,Nc1cc(CC(=O)O)ccn1,EN300-130802
1839,CC(C)C1CC(N)(C(=O)O)c2ccccc21,EN300-193731
1840,NC1(C(=O)O)CCc2ccccc2C1,EN300-132203
1841,NC1(C(=O)[O-])CCCc2cnccc21,EN300-657315
1842,COc1cc(CC(N)C(=O)O)ccc1O,EN300-305030
1843,NC1C(=O)NCC1C(=O)O,EN300-719608
1844,NC(CC(=O)O)c1ccc(OC(F)(F)F)cc1,EN300-145112
1845,CCn1cc(N)c(C(=O)O)n1,EN300-92894
1846,NC(CCCCC(=O)O)c1ccccc1,EN300-67345
1847,Cc1cc(C)cc(CC(N)C(=O)O)c1,EN300-70519
1848,NC(C(=O)O)c1ccccc1Br,EN300-53914
1849,CCC1CCC(N)(C(=O)O)CC1,EN300-39473
1850,NC(CC1CCC1)C(=O)O,EN300-193188
1851,CC1(C)CCC(N)(C(=O)O)c2ccccc21,EN300-199166
1852,CC(C1CC1)C(N)C(=O)O,EN300-202934
1853,CCC(Sc1nc(N)n[nH]1)C(=O)O,EN300-200910
1854,Nc1ccnc(C(=O)O)c1,EN300-199670
1855,N#Cc1cc(C(=O)O)c(O)cc1N,EN300-133610
1856,Cn1ccnc1-c1cc(N)c(C(=O)O)c(F)c1,EN300-702949
1857,Cc1ccc(C(N)CC(=O)O)o1,EN300-297617
1858,NC1CCCCN(CC(=O)O)C1=O,EN300-747019
1859,NC[C@H]1CCO[C@H]1C(=O)O,EN300-747218
1860,CC(C)CCC(C)(N)C(=O)O,EN300-39318
1861,NC(C(=O)O)c1c(F)cccc1F,EN300-116956
1862,Nc1cc(C(=O)O)ccc1Oc1ccccc1,EN300-66403
1863,Cc1nn(CC(=O)O)c(C)c1N,EN300-83748
1864,Cc1ccc(Cl)c(C(=O)O)c1N,EN300-65917
1865,NCc1cn(CC(=O)O)nn1,EN300-109069
1866,N#Cc1cnn(-c2cccc(C(=O)O)c2)c1N,EN300-72012
1867,NCC(CC(=O)O)C(F)(F)F,EN300-210250
1868,NCC1(CC(=O)O)CC2CCC1C2,EN300-207685
1869,Nc1cc(I)cc(C(=O)O)c1,EN300-149611
1870,NCCC(CC(=O)O)C(F)(F)F,EN300-208186
1871,COc1cc(C)cc(C(=O)O)c1N,EN300-206742
1872,NCC(CC(=O)O)C(F)(F)F,EN300-193126
1873,NC1(CC(=O)O)CCS(=O)(=O)CC1,EN300-755118
1874,NC(CO)c1cccc(C(=O)O)c1,EN300-761468
1875,NCC(CC(=O)O)c1ccc(F)cc1,EN300-761680
1876,NC(C(=O)O)C(O)c1ccncc1,EN300-321856
1877,Nc1cnn(CC(=O)O)n1,EN300-325773
1878,NC(C1CC1)C(F)(F)C(=O)O,EN300-736820
1879,NC1(c2ccc(C(=O)O)cc2)CC1,EN300-746402
1880,CS(=O)(=O)[C@H]1C[C@]1(CN)C(=O)O,EN300-761513
1881,CC(N)c1ccc(OCC(=O)O)cc1,EN300-761655
1882,NC(c1ccc(C(=O)O)cc1)C(F)(F)F,EN300-755119
1883,NC(CC(=O)O)c1ccc(-c2ccccc2)cc1,EN300-75498
1884,Cc1cccc(CC(CN)C(=O)O)c1,EN300-114158
1885,Nc1c(C(=O)O)cnn1-c1cccc(Cl)c1,EN300-110984
1886,CC(C)(C)CC(N)C(=O)O,EN300-114920
1887,CC(C)(N)CC(=O)O,EN300-83107
1888,CC(C)C(CN)C(=O)O,EN300-86355
1889,Cc1cc(N)cc(C(=O)O)c1,EN300-100554
1890,N[C@H]1CC[C@@H](C(=O)O)C1,EN300-196892
1891,NC(CCSc1ccccc1)C(=O)O,EN300-217346
1892,N[C@H]1CCC[C@H]1C(=O)O,EN300-211995
1893,NC(C(=O)O)C1CCS(=O)(=O)C1,EN300-214096
1894,NC(CC1CC1)C(=O)O,EN300-116536
1895,N[C@H](Cc1ccc(Br)cc1)C(=O)O,EN300-217283
1896,Nc1ccnc2c(C(=O)O)cnn12,EN300-1130220
1897,COc1c(F)cc(C(=O)O)c(N)c1F,EN300-93500
1898,Cc1ccccc1[C@@H](N)CC(=O)O,EN300-77419
1899,Cc1nn(Cc2ccc(C(=O)O)o2)c(C)c1N,EN300-92457
1900,CC(C)CCC(N)C(=O)O,EN300-77459
1901,NC(CC1CCCC1)C(=O)O,EN300-123121
1902,COc1ccc(N)c(C(=O)O)c1,EN300-105839
1903,NCC(F)(F)C(=O)O,EN300-220412
1904,Cc1cc(C)c(CC(N)C(=O)O)c(C)c1,EN300-222419
1905,NC(Cc1ccncc1)C(=O)O,EN300-220921
1906,Nc1c(O)ccc(Cl)c1C(=O)O,EN300-171341
1907,NCCN(CC(=O)O)Cc1ccccc1,EN300-814016
1908,COC1(CC(N)C(=O)O)CCC1,EN300-260933
1909,CC(C)OC[C@H](N)C(=O)O,EN300-266376
1910,NC1(C(=O)O)CCc2ccccc21,EN300-55234
1911,COc1cccc(C(N)(C(=O)O)C(F)(F)F)c1,EN300-120687
1912,CC(C)(C)C(N)CC(=O)O,EN300-86193
1913,CC(C)(C)OC(=O)C[C@H](N)C(=O)O,EN300-119733
1914,NC(C(=O)O)(c1cc(F)cc(F)c1)C(F)(F)F,EN300-124656
1915,NOCCC(=O)O,EN300-120547
1916,NC(C(=O)O)(c1ccccc1F)C(F)(F)F,EN300-125775
1917,NCCN1CC(C(=O)O)CC1=O,EN300-123932
1918,NC(C(=O)O)(c1cccc(C(F)(F)F)c1)C(F)(F)F,EN300-123710
1919,COc1ccc(C(N)CCC(=O)O)cc1,EN300-121087
1920,Nc1cc(C(=O)O)cnc1Cl,EN300-122937
1921,NC1(C(=O)O)CCCS(=O)(=O)C1,EN300-223188
1922,Cc1cc(N)nn1Cc1cccc(C(=O)O)c1,EN300-264092
1923,NC(Cc1cc[nH]n1)C(=O)O,EN300-298326
1924,COc1ccc(N)cc1C(=O)O,EN300-245152
1925,NC(CC(=O)O)c1ccncc1,EN300-66509
1926,NC(C(=O)O)c1cc(O)cc(O)c1,EN300-298605
1927,NC(Cc1cccnc1)C(=O)O,EN300-118570
1928,NC12CC3CC(C1)CC(C(=O)O)(C3)C2,EN300-297421
1929,CCCC(N)C(=O)O,EN300-43623
1930,Nc1cccc(C(=O)O)n1,EN300-25970
1931,CC(C)(CN)C(=O)O,EN300-118640
1932,NC1(C(=O)O)CCCSC1,EN300-118757
1933,NCC(CC(=O)O)c1ccc(Cl)cc1,EN300-118715
1934,Nc1sc2c(c1C(=O)O)CCSC2,EN300-120384
1935,NC(CC(=O)O)c1ccccn1,EN300-117049
1936,N[C@@H](CC(=O)OCc1ccccc1)C(=O)O,EN300-129701
1937,NC1(C(=O)O)CCSCC1,EN300-108712
1938,NC(CCC(=O)O)CN1CCOCC1,EN300-120084
1939,NC1(C(=O)O)CC(F)(F)C1,EN300-120275
1940,CCCC(C)CC(N)C(=O)O,EN300-119200
1941,CC(C)n1nc(N)cc1C(=O)O,EN300-120870
1942,C[C@@](N)(Cc1ccc(O)c(O)c1)C(=O)O,EN300-225307
1943,CC(C(=O)O)C1(N)CC1,EN300-255869
1944,NCC1(CC(=O)O)CCCC1,EN300-262782
1945,NC(Cc1ncccn1)C(=O)O,EN300-264059
1946,CC(O)(C(=O)O)C(N)c1ccccc1,EN300-269624
1947,CC(=O)NC1CCC(N)(CC(=O)O)CC1,EN300-302674
1948,NC(C(=O)O)c1cccc(Cl)c1Cl,EN300-305456
1949,NC(C(=O)O)c1cccc(C(F)(F)F)c1,EN300-306160
1950,NC12CC3CC(C1)CC(C(=O)O)(C3)C2,EN300-297463
1951,CCCCC(N)C(=O)O,EN300-18344
1952,Nc1cc(F)c(F)cc1C(=O)O,EN300-65895
1953,COc1ccc(NS(=O)(=O)c2ccc(N)c(C(=O)O)c2)cc1,EN300-00624
1954,NC(CC(=O)O)c1cccc(Oc2ccccc2)c1,EN300-04950
1955,CCC(C)(N)C(=O)O,EN300-65927
1956,NCC[C@H](O)C(=O)O,EN300-86223
1957,CCc1ccc(NC(=O)CSCC(N)C(=O)O)cc1,EN300-09842
1958,CC(CN)C(=O)O,EN300-64468
1959,Nc1ccc(F)c(C(=O)O)c1,EN300-29773
1960,NC(C(=O)O)C(O)C(F)(F)F,EN300-128315
1961,CC(CC(=O)O)c1ccc(N)cc1,EN300-131872
1962,CCCC[C@H](N)C(=O)O,EN300-134822
1963,Nc1ccc([N+](=O)[O-])cc1C(=O)O,EN300-17935
1964,NC(CCC(=O)O)Cc1ccccc1,EN300-129711
1965,C[C@@](N)(C(=O)O)C1CCCCC1,EN300-131450
1966,Nc1ccc(Cl)c(C(=O)O)c1,EN300-25693
